,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
1006178,2019,2019,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,MRC
1006221,2021,2021,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.6,74.6,,,63.0,83.5,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,HIS
1006250,2014,2014,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,75.3,75.3,,,65.6,83.0,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,BLK
1006362,2016,2016,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,OTH
1006379,2020,2020,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,72.9,72.9,,,69.2,76.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,WHT
1006404,2019,2019,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,BLK
1006458,2011,2011,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,OTH
1006464,2016,2016,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.7,74.7,,,60.4,85.2,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,HIS
1006514,2018,2018,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,77.6,77.6,,,74.2,80.7,Overall,Overall,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1006722,2016,2016,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,60.2,60.2,,,56.0,64.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,WHT
1006760,2019,2019,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,72.0,72.0,,,68.6,75.2,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1006779,2013,2013,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,65.6,65.6,,,50.4,78.2,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,MRC
1006858,2011,2011,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,50.5,50.5,,,37.0,63.9,Race/Ethnicity,Hispanic,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,HIS
1007117,2013,2013,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,50.3,50.3,,,46.1,54.5,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1007314,2021,2021,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,71.3,71.3,,,67.7,74.7,Overall,Overall,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1007484,2021,2021,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,MRC
1007499,2015,2015,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,58.0,58.0,,,53.6,62.2,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1008053,2012,2012,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,73.7,73.7,,,59.1,84.5,Race/Ethnicity,"Other, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,OTH
1008095,2015,2015,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,49.0,49.0,,,36.2,62.0,Race/Ethnicity,Hispanic,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,HIS
1008133,2012,2012,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,56.9,56.9,,,52.0,61.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,WHT
1008165,2011,2011,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,62.4,62.4,,,59.3,65.4,Overall,Overall,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1008221,2017,2017,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,56.5,56.5,,,52.5,60.5,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1008328,2012,2012,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,56.5,56.5,,,41.3,70.5,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,MRC
1008434,2018,2018,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,73.6,73.6,,,64.8,80.9,Race/Ethnicity,Hispanic,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,HIS
1008500,2014,2014,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,65.8,65.8,,,62.1,69.3,Race/Ethnicity,"White, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,WHT
1008620,2017,2017,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,75.1,75.1,,,65.2,83.0,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,BLK
1008739,2017,2017,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,63.7,63.7,,,58.9,68.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,WHT
1008827,2020,2020,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,MRC
1008839,2019,2019,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,OTH
1008913,2014,2014,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,OTH
1008958,2013,2013,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,59.7,59.7,,,44.7,73.2,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,OTH
1008982,2017,2017,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,BLK
1008998,2015,2015,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,76.8,76.8,,,64.8,85.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,BLK
1009060,2011,2011,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,52.2,52.2,,,48.2,56.2,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1009278,2014,2014,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,61.6,61.6,,,45.5,75.6,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,HIS
1009560,2018,2018,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.8,78.8,,,63.0,89.1,Race/Ethnicity,"Other, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,OTH
1009695,2021,2021,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,73.5,73.5,,,60.0,83.8,Race/Ethnicity,"Other, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,OTH
1009826,2016,2016,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,MRC
1009835,2011,2011,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,BLK
1009890,2019,2019,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,72.0,72.0,,,68.2,75.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,WHT
1009902,2018,2018,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,70.5,70.5,,,66.1,74.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,RACE,WHT
1009965,2015,2015,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,66.5,66.5,,,62.2,70.4,Overall,Overall,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1010287,2020,2020,OR,Oregon,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,73.0,73.0,,,69.6,76.0,Overall,Overall,,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1010338,2013,2013,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,67.3,67.3,,,59.2,74.4,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,HIS
1010437,2013,2013,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1010559,2020,2020,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1010688,2011,2011,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,70.9,70.9,,,68.1,73.5,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1010840,2017,2017,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1010882,2020,2020,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,86.4,86.4,,,76.3,92.6,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,HIS
1010918,2021,2021,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1010957,2015,2015,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1011123,2015,2015,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1011530,2014,2014,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,71.7,71.7,,,68.5,74.6,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1011635,2019,2019,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,OTH
1011808,2018,2018,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.7,78.7,,,75.5,81.5,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1012491,2018,2018,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1012854,2012,2012,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,76.6,76.6,,,73.9,79.0,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1013074,2012,2012,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1013335,2015,2015,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,75.5,75.5,,,72.3,78.5,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1013487,2016,2016,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,77.5,77.5,,,74.2,80.5,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1013727,2011,2011,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,OTH
1013929,2014,2014,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1013962,2020,2020,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,72.4,72.4,,,68.8,75.7,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1014021,2018,2018,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1014208,2019,2019,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1014246,2016,2016,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1014537,2014,2014,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1014539,2011,2011,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,BLK
1014654,2020,2020,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.6,78.6,,,68.9,85.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,RACE,BLK
1014912,2017,2017,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.9,78.9,,,75.4,82.0,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1015356,2014,2014,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,71.9,71.9,,,68.8,74.8,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1015548,2013,2013,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,OTH
1015782,2015,2015,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1016008,2021,2021,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1016188,2012,2012,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,76.5,76.5,,,73.9,79.0,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1016324,2012,2012,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1016437,2018,2018,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.7,78.7,,,75.5,81.6,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1016577,2016,2016,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1016789,2021,2021,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,WHT
1017400,2020,2020,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,OTH
1017562,2016,2016,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,77.7,77.7,,,74.5,80.6,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1017652,2019,2019,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,78.6,78.6,,,75.6,81.3,Race/Ethnicity,Hispanic,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,HIS
1018226,2011,2011,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,MRC
1018351,2020,2020,PA,Pennsylvania,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,74.3,74.3,,,70.3,78.0,Overall,Overall,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH1_0,CRDPREV,OVERALL,OVR
1018356,2017,2017,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,RACE,OTH
1018403,2020,2020,PR,Puerto Rico,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,%,Crude Prevalence,72.1,72.1,,,68.5,75.4,Overall,Overall,,POINT (-66.590149 18.220833),72,RPH,RPH1_0,CRDPREV,OVERALL,OVR
